34153930,2015-12-08T10:50:57.270,tensorflow,linguistics
34172622,2015-12-09T07:04:37.463,tensorflow,python
34172622,2015-12-09T07:04:37.463,tensorflow,instance-variables
34183343,2015-12-09T16:00:07.887,tensorflow,numpy
34183343,2015-12-09T16:00:07.887,tensorflow,scipy
34192229,2015-12-10T01:32:48.170,tensorflow,python
34192229,2015-12-10T01:32:48.170,tensorflow,linear-algebra
34192229,2015-12-10T01:32:48.170,tensorflow,matrix-multiplication
34192229,2015-12-10T01:32:48.170,tensorflow,tensor
34199233,2015-12-10T10:19:51.040,tensorflow,python
34199233,2015-12-10T10:19:51.040,tensorflow,nvidia-titan
34215746,2015-12-11T03:42:46.823,tensorflow,python
34215746,2015-12-11T03:42:46.823,tensorflow,scope
34220532,2015-12-11T09:51:46.307,tensorflow,python
34220532,2015-12-11T09:51:46.307,tensorflow,neural-network
34220532,2015-12-11T09:51:46.307,tensorflow,deep-learning
34220532,2015-12-11T09:51:46.307,tensorflow,variable-assignment
34236252,2015-12-12T00:21:08.420,tensorflow,python
34236252,2015-12-12T00:21:08.420,tensorflow,numpy
34236252,2015-12-12T00:21:08.420,tensorflow,machine-learning
34236252,2015-12-12T00:21:08.420,tensorflow,mean
34240703,2015-12-12T14:03:27.000,tensorflow,python
34240703,2015-12-12T14:03:27.000,tensorflow,machine-learning
34265768,2015-12-14T11:21:11.013,tensorflow,python
34317398,2015-12-16T16:39:47.337,tensorflow,python
34343259,2015-12-17T20:01:06.000,tensorflow,protocol-buffers
34361030,2015-12-18T17:35:07.777,tensorflow,python
34361030,2015-12-18T17:35:07.777,tensorflow,machine-learning
34361030,2015-12-18T17:35:07.777,tensorflow,mnist
34371896,2015-12-19T14:36:25.027,tensorflow,python
34454721,2015-12-24T15:10:54.183,tensorflow,tensorboard
34471563,2015-12-26T13:02:27.213,tensorflow,python
34471563,2015-12-26T13:02:27.213,tensorflow,tensorboard
34618207,2016-01-05T17:54:49.400,tensorflow,python
34618207,2016-01-05T17:54:49.400,tensorflow,set
34619177,2016-01-05T18:51:56.717,tensorflow,neural-network
34642595,2016-01-06T20:56:26.040,tensorflow,python
34642595,2016-01-06T20:56:26.040,tensorflow,neural-network
34642595,2016-01-06T20:56:26.040,tensorflow,convolution
34642595,2016-01-06T20:56:26.040,tensorflow,conv-neural-network
34670112,2016-01-08T05:29:21.463,tensorflow,python
34670112,2016-01-08T05:29:21.463,tensorflow,lstm
34670112,2016-01-08T05:29:21.463,tensorflow,recurrent-neural-network
34685947,2016-01-08T20:58:51.647,tensorflow,indexing
34685947,2016-01-08T20:58:51.647,tensorflow,addition
34711264,2016-01-10T21:58:55.403,tensorflow,java
34711264,2016-01-10T21:58:55.403,tensorflow,scala
34711264,2016-01-10T21:58:55.403,tensorflow,apache-spark
34711264,2016-01-10T21:58:55.403,tensorflow,guava
34715055,2016-01-11T05:57:40.967,tensorflow,machine-learning
34715055,2016-01-11T05:57:40.967,tensorflow,gpu
34715055,2016-01-11T05:57:40.967,tensorflow,gpgpu
34716454,2016-01-11T07:47:53.143,keras,python
34716454,2016-01-11T07:47:53.143,keras,neural-network
34716454,2016-01-11T07:47:53.143,keras,data-science
34717241,2016-01-11T08:44:13.823,keras,python
34717241,2016-01-11T08:44:13.823,keras,machine-learning
34717241,2016-01-11T08:44:13.823,keras,neural-network
34717241,2016-01-11T08:44:13.823,keras,data-science
34739151,2016-01-12T08:54:02.407,keras,python
34739151,2016-01-12T08:54:02.407,keras,machine-learning
34739151,2016-01-12T08:54:02.407,keras,neural-network
34739151,2016-01-12T08:54:02.407,keras,conv-neural-network
34760677,2016-01-13T07:25:05.057,keras,theano
34801342,2016-01-14T22:56:24.597,tensorflow,python
34870614,2016-01-19T07:14:40.633,tensorflow,python
34870614,2016-01-19T07:14:40.633,tensorflow,deep-learning
34870614,2016-01-19T07:14:40.633,tensorflow,word-embedding
34870614,2016-01-19T07:14:40.633,tensorflow,natural-language-processing
34876494,2016-01-19T12:11:07.500,tensorflow,python
34889605,2016-01-20T00:46:34.037,tensorflow,android
34889605,2016-01-20T00:46:34.037,tensorflow,bazel
34892006,2016-01-20T05:09:44.210,tensorflow,python
34892006,2016-01-20T05:09:44.210,tensorflow,machine-learning
34892006,2016-01-20T05:09:44.210,tensorflow,theano
34945554,2016-01-22T11:22:10.507,tensorflow,python
34945554,2016-01-22T11:22:10.507,tensorflow,deep-learning
34982492,2016-01-24T22:45:31.080,tensorflow,python
34986911,2016-01-25T07:09:20.767,tensorflow,deep-learning
34987509,2016-01-25T07:49:27.570,tensorflow,python
34987509,2016-01-25T07:49:27.570,tensorflow,deep-learning
34987509,2016-01-25T07:49:27.570,tensorflow,max
34987509,2016-01-25T07:49:27.570,tensorflow,tensor
35021018,2016-01-26T18:21:49.733,tensorflow,gradient
35021018,2016-01-26T18:21:49.733,tensorflow,theano
35021018,2016-01-26T18:21:49.733,tensorflow,backpropagation
35021018,2016-01-26T18:21:49.733,tensorflow,autodiff
35032675,2016-01-27T08:53:54.137,tensorflow,machine-learning
35049379,2016-01-27T22:30:20.657,tensorflow,machine-learning
35049379,2016-01-27T22:30:20.657,tensorflow,neural-network
35049379,2016-01-27T22:30:20.657,tensorflow,deep-learning
35049379,2016-01-27T22:30:20.657,tensorflow,perceptron
35050753,2016-01-28T00:21:39.103,keras,python
35050753,2016-01-28T00:21:39.103,keras,machine-learning
35050753,2016-01-28T00:21:39.103,keras,data-science
35078027,2016-01-29T06:14:35.073,tensorflow,machine-learning
35094899,2016-01-29T22:06:41.173,tensorflow,python
35094899,2016-01-29T22:06:41.173,tensorflow,machine-learning
35114376,2016-01-31T13:30:45.643,tensorflow,python
35114376,2016-01-31T13:30:45.643,tensorflow,tensorboard
35138131,2016-02-01T18:56:30.490,tensorflow,python
35138131,2016-02-01T18:56:30.490,tensorflow,networking
35138131,2016-02-01T18:56:30.490,tensorflow,deep-learning
35145645,2016-02-02T05:22:54.797,tensorflow,recurrent-neural-network
35151207,2016-02-02T10:42:45.367,tensorflow,machine-learning
35163789,2016-02-02T21:04:51.817,tensorflow,python
35163789,2016-02-02T21:04:51.817,tensorflow,numpy
35163789,2016-02-02T21:04:51.817,tensorflow,theano
35241251,2016-02-06T12:54:40.953,tensorflow,python
35241251,2016-02-06T12:54:40.953,tensorflow,machine-learning
35241251,2016-02-06T12:54:40.953,tensorflow,deep-learning
35252888,2016-02-07T11:27:38.060,tensorflow,python
35266370,2016-02-08T09:40:48.847,tensorflow,python
35266370,2016-02-08T09:40:48.847,tensorflow,matrix
35330084,2016-02-11T03:05:55.903,tensorflow,bazel
35330084,2016-02-11T03:05:55.903,tensorflow,protocol-buffers
35330117,2016-02-11T03:10:17.813,tensorflow,python
35330117,2016-02-11T03:10:17.813,tensorflow,neural-network
35330117,2016-02-11T03:10:17.813,tensorflow,deep-learning
35336648,2016-02-11T10:24:57.010,tensorflow,python
35355528,2016-02-12T05:37:19.457,keras,deep-learning
35365007,2016-02-12T14:26:17.743,tensorflow,python
35365007,2016-02-12T14:26:17.743,tensorflow,machine-learning
35365007,2016-02-12T14:26:17.743,tensorflow,scikit-learn
